family,model,condition,run_name,step,epoch,loss,learning_rate,grad_norm,source
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,29000,0.5918065404826285,2.7492,4.082199049037814e-05,5.46875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,29500,0.6020101015254323,2.7522,3.9801644797257316e-05,4.625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,30000,0.6122136625682363,2.7478,3.878129910413648e-05,5.59375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,30500,0.6224172236110402,2.7498,3.7760953411015654e-05,5.40625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,31000,0.6326207846538442,2.7429,3.6740607717894824e-05,4.34375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,31500,0.6428243456966481,2.7289,3.572026202477399e-05,7.8125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,32000,0.6530279067394521,2.7272,3.469991633165316e-05,6.125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,32500,0.6632314677822561,2.7254,3.367957063853234e-05,4.78125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,33000,0.6734350288250599,2.7293,3.265922494541151e-05,6.1875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,33500,0.6836385898678639,2.7263,3.1638879252290676e-05,4.4375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,34000,0.6938421509106678,2.7278,3.0618533559169846e-05,6.78125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,34500,0.7040457119534718,2.7182,2.959818786604902e-05,6.84375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,35000,0.7142492729962757,2.7166,2.8577842172928187e-05,5.71875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,35500,0.7244528340390797,2.72,2.755749647980736e-05,6.15625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,36000,0.7346563950818836,2.7047,2.6537150786686533e-05,5.5625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,36500,0.7448599561246875,2.7381,2.55168050935657e-05,5.65625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,37000,0.7550635171674914,2.7287,2.449645940044487e-05,7.59375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,37500,0.7652670782102954,2.7153,2.3476113707324044e-05,8.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,38000,0.7754706392530993,2.7028,2.2455768014203213e-05,9.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,38500,0.7856742002959033,2.7128,2.1435422321082382e-05,5.21875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,39000,0.7958777613387072,2.7142,2.0415076627961555e-05,7.5,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,39500,0.8060813223815112,2.708,1.9394730934840724e-05,4.90625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,40000,0.816284883424315,2.7081,1.8374385241719897e-05,4.28125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,40500,0.826488444467119,2.712,1.7354039548599066e-05,4.6875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,41000,0.836692005509923,2.6965,1.633369385547824e-05,8.5625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,41500,0.8468955665527269,2.6945,1.5313348162357408e-05,6.53125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,42000,0.8570991275955309,2.6958,1.4293002469236577e-05,6.84375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,42500,0.8673026886383348,2.7097,1.327265677611575e-05,7.875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,43000,0.8775062496811388,2.682,1.2252311082994919e-05,4.46875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,43500,0.8877098107239426,2.7094,1.123196538987409e-05,6.0625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,44000,0.8979133717667466,2.6777,1.021161969675326e-05,5.03125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,44500,0.9081169328095505,2.6999,9.191274003632431e-06,8.1875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,45000,0.9183204938523545,2.6775,8.1709283105116e-06,6.78125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,45500,0.9285240548951584,2.6823,7.150582617390772e-06,6.75,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,46000,0.9387276159379624,2.6845,6.1302369242699425e-06,5.71875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,46500,0.9489311769807662,2.6903,5.109891231149113e-06,10.9375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,47000,0.9591347380235702,2.6765,4.089545538028284e-06,5.96875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,47500,0.9693382990663741,2.683,3.069199844907455e-06,6.25,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,48000,0.9795418601091781,2.6803,2.0488541517866253e-06,6.1875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,48500,0.989745421151982,2.6848,1.028508458665796e-06,4.90625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,unfused,qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,49000,0.999948982194786,2.6805,8.162765544966635e-09,7.09375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedFalse_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,500,0.011213402258379215,7.6303,9.888091500336399e-05,3.53125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,1000,0.02242680451675843,6.7043,9.775958735142409e-05,4.5625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,1500,0.03364020677513765,6.3525,9.663825969948419e-05,8.5,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,2000,0.04485360903351686,6.1147,9.55169320475443e-05,6.59375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,2500,0.05606701129189608,5.9164,9.43956043956044e-05,7.875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,3000,0.0672804135502753,5.7547,9.32742767436645e-05,7.40625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,3500,0.0784938158086545,5.6728,9.21529490917246e-05,8.9375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,4000,0.08970721806703372,5.5549,9.103162143978471e-05,7.78125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,4500,0.10092062032541294,5.5137,8.991029378784481e-05,11.5,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,5000,0.11213402258379215,5.4019,8.878896613590491e-05,8.75,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,5500,0.12334742484217136,5.346,8.766763848396503e-05,9.8125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,6000,0.1345608271005506,5.3445,8.654631083202513e-05,8.6875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,6500,0.14577422935892978,5.2735,8.542498318008522e-05,9.5625,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,7000,0.156987631617309,5.2586,8.430365552814532e-05,15.375,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,7500,0.16820103387568822,5.1929,8.318232787620544e-05,11.1875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,8000,0.17941443613406743,5.1899,8.206100022426554e-05,9.1875,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,8500,0.19062783839244665,5.1455,8.093967257232564e-05,9.3125,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,9000,0.20184124065082587,5.1178,7.981834492038575e-05,14.0,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
qwen3,Qwen3 depth16,fused,qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4,9500,0.2130546429092051,5.1086,7.869701726844584e-05,10.25,/gpfs/data/bbj-lab/users/daniel/input-representation-benchmark/outputs/runs/models/qwen3_depth16_exp2_meds_deciles_none_fusedTrue_discrete_time_rope-discrete-time_rope-s42-ep1-gpu4-r4/loss_perplexity_curve.csv
